[2026-04-24 09:33:37.846] [info]  [Main] [Main] +++ Starting +++
[2026-04-24 09:33:54.336] [info]  [QueuePersister] [save] Saved queue of 0 tracks
[2026-04-24 09:33:54.343] [warn]  [DiscordApi] [shutdown] Discord client not found.
[2026-04-24 09:34:02.985] [info]  [Main] [Main] +++ Starting +++
[2026-04-24 09:34:05.316] [info]  [AppComponent] [ngOnInit] +++ Started Dopamine 3.0.4 +++
[2026-04-24 09:34:05.372] [info]  [DatabaseMigrator] [migrateAsync] The database is up to date. No migrations to perform.
[2026-04-24 09:34:05.439] [warn]  [DiscordApi] [clearPresence] Discord client is not ready. Cannot clear presence.
[2026-04-24 09:34:05.443] [info]  [AppearanceService] [applyTheme] Applied theme name=Dopamine' and theme classes='default-theme-dark'
[2026-04-24 09:34:05.471] [info]  [FileService] [getAllParameters] Parameters: /tmp/.mount_DopamipuOqeM/dopamine
[2026-04-24 09:34:05.472] [info]  [FileService] [getAllParameters] File queue: 
[2026-04-24 09:34:05.473] [info]  [FileService] [hasPlayableFilesAsGivenParameters] Found parameters: /tmp/.mount_DopamipuOqeM/dopamine
[2026-04-24 09:34:05.474] [info]  [PlaybackService] [restoreQueue] Restoring playback queue
[2026-04-24 09:34:05.475] [info]  [QueuePersister] [restore] Restoring queue
[2026-04-24 09:34:05.484] [info]  [QueuePersister] [restore] No saved queued tracks found
[2026-04-24 09:34:05.485] [info]  [Queue] [restoreTracks] Restored '0' tracks
[2026-04-24 09:34:05.486] [info]  [PlaybackService] [restoreQueue] Restored 0 tracks to playback queue
[2026-04-24 09:34:05.592] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 0 ms
[2026-04-24 09:34:05.594] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-24 09:34:05.596] [info]  [TrackSorter] [sortByTitleAscending] Finished sorting tracks by title ascending. Time required: 1 ms
[2026-04-24 09:34:05.596] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-24 09:34:05.597] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 0 ms
[2026-04-24 09:34:05.598] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-24 09:34:06.146] [info]  [ArtistService] [getArtists] Finished getting artists. Time required: 5 ms
[2026-04-24 09:34:06.147] [info]  [ArtistService] [getArtists] Finished splitting artists. Time required: 0 ms
[2026-04-24 09:34:06.148] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 0 ms
[2026-04-24 09:34:06.200] [info]  [AlbumService] [getAllAlbums] Finished getting all albums. Time required: 1 ms
[2026-04-24 09:34:06.201] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-24 09:34:06.256] [info]  [TrackService] [getVisibleTracks] Finished getting visible tracks. Time required: 2 ms
[2026-04-24 09:34:06.257] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 0 ms
[2026-04-24 09:34:06.257] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 0 ms
[2026-04-24 09:34:07.556] [info]  [IndexingService] [indexCollection] Indexing collection.
[2026-04-24 09:34:07.559] [info]  [UpdateService] [checkForUpdatesAsync] Checking for updates
[2026-04-24 09:34:07.631] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-24 09:34:07.988] [info]  [Indexer] [indexCollectionIfOutdatedAsync] Indexing collection.
[2026-04-24 09:34:08.000] [info]  [CollectionChecker] [isCollectionOutdatedAsync] Collection is up to date
[2026-04-24 09:34:08.001] [info]  [Indexer] [indexCollectionIfOutdatedAsync] Collection is not outdated.
[2026-04-24 09:34:08.008] [info]  [AlbumArtworkIndexer] [indexAlbumArtworkAsync] +++ STARTED INDEXING ALBUM ARTWORK +++
[2026-04-24 09:34:08.010] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatHasNoTrackAsync] There is no album artwork to remove. Time required: 1 ms.
[2026-04-24 09:34:08.012] [info]  [AlbumArtworkRemover] [removeAlbumArtworkForTracksThatNeedAlbumArtworkIndexingAsync] There is no album artwork to remove. Time required: 1 ms.
[2026-04-24 09:34:08.014] [info]  [AlbumArtworkAdder] [addAlbumArtworkForTracksThatNeedAlbumArtworkIndexingAsync] Found no album data that needs indexing
[2026-04-24 09:34:08.016] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatIsNotInTheDatabaseFromDiskAsync] Found 0 album artwork in the database
[2026-04-24 09:34:08.017] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatIsNotInTheDatabaseFromDiskAsync] Found 0 artworkIds in the database
[2026-04-24 09:34:08.019] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatIsNotInTheDatabaseFromDiskAsync] Found 0 artwork files on disk
[2026-04-24 09:34:08.020] [info]  [AlbumArtworkIndexer] [indexAlbumArtworkAsync] +++ FINISHED INDEXING ALBUM ARTWORK (Time required: 11 ms) +++
[2026-04-24 09:34:08.233] [info]  [UpdateService] [checkForUpdatesAsync] Current=3.0.4, Latest=3.0.4
[2026-04-24 09:34:08.236] [info]  [UpdateService] [checkForUpdatesAsync] Latest (3.0.4) <= Current (3.0.4). Nothing to do.
[2026-04-24 09:34:09.780] [info]  [ArtistService] [getArtists] Finished getting artists. Time required: 1 ms
[2026-04-24 09:34:09.780] [info]  [ArtistService] [getArtists] Finished splitting artists. Time required: 0 ms
[2026-04-24 09:34:10.779] [info]  [AlbumService] [getAllAlbums] Finished getting all albums. Time required: 1 ms
[2026-04-24 09:34:11.780] [info]  [TrackService] [getVisibleTracks] Finished getting visible tracks. Time required: 1 ms
[2026-04-24 09:38:40.661] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 3 ms
[2026-04-24 09:38:40.712] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-24 09:38:40.722] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 9 ms
[2026-04-24 09:38:40.724] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 11 ms
[2026-04-24 09:38:50.759] [info]  [SwitchPlayerService] [togglePlayerAsync] Switching player
[2026-04-24 09:38:50.760] [info]  [SwitchPlayerService] [togglePlayerAsync] Detected playerType full.
[2026-04-24 09:38:50.880] [info]  [SwitchPlayerService] [togglePlayerAsync] Requesting to set cover player.
[2026-04-24 09:38:50.882] [info]  [Main] [set-cover-player] Setting playerType to cover player
[2026-04-24 09:38:52.190] [info]  [SwitchPlayerService] [togglePlayerAsync] Switching player
[2026-04-24 09:38:52.191] [info]  [SwitchPlayerService] [togglePlayerAsync] Detected playerType cover.
[2026-04-24 09:38:52.207] [info]  [SwitchPlayerService] [togglePlayerAsync] Requesting to set full player.
[2026-04-24 09:38:52.208] [info]  [Main] [set-full-player] Setting playerType to full player
[2026-04-24 09:38:52.218] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 0 ms
[2026-04-24 09:38:52.221] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-24 09:38:52.222] [info]  [TrackSorter] [sortByTitleAscending] Finished sorting tracks by title ascending. Time required: 0 ms
[2026-04-24 09:38:52.223] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-24 09:38:52.224] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 0 ms
[2026-04-24 09:38:52.225] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-24 09:38:52.772] [info]  [ArtistService] [getArtists] Finished getting artists. Time required: 4 ms
[2026-04-24 09:38:52.773] [info]  [ArtistService] [getArtists] Finished splitting artists. Time required: 0 ms
[2026-04-24 09:38:52.774] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 0 ms
[2026-04-24 09:38:52.825] [info]  [AlbumService] [getAllAlbums] Finished getting all albums. Time required: 1 ms
[2026-04-24 09:38:52.827] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-24 09:38:52.878] [info]  [TrackService] [getVisibleTracks] Finished getting visible tracks. Time required: 1 ms
[2026-04-24 09:38:52.879] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 0 ms
[2026-04-24 09:38:52.880] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-24 09:38:56.533] [info]  [AppearanceService] [applyTheme] Applied theme name=Manjaro' and theme classes='default-theme-dark'
[2026-04-24 09:39:03.181] [info]  [AppearanceService] [applyTheme] Applied theme name=Palenight' and theme classes='default-theme-dark'
[2026-04-24 09:39:03.437] [info]  [AppearanceService] [applyTheme] Applied theme name=Palenight' and theme classes='default-theme-dark'
[2026-04-24 09:39:04.513] [info]  [AppearanceService] [applyTheme] Applied theme name=Manjaro' and theme classes='default-theme-dark'
[2026-04-24 09:39:18.547] [info]  [AppearanceService] [applyTheme] Applied theme name=Manjaro' and theme classes='default-theme-dark'
[2026-04-24 09:39:20.167] [info]  [AppearanceService] [applyTheme] Applied theme name=Manjaro' and theme classes='default-theme-dark'
[2026-04-24 09:39:47.632] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 0 ms
[2026-04-24 09:39:47.633] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-24 09:39:47.635] [info]  [TrackSorter] [sortByTitleAscending] Finished sorting tracks by title ascending. Time required: 1 ms
[2026-04-24 09:39:47.635] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-24 09:39:47.636] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 0 ms
[2026-04-24 09:39:47.637] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-24 09:39:48.184] [info]  [ArtistService] [getArtists] Finished getting artists. Time required: 2 ms
[2026-04-24 09:39:48.185] [info]  [ArtistService] [getArtists] Finished splitting artists. Time required: 0 ms
[2026-04-24 09:39:48.186] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 0 ms
[2026-04-24 09:39:48.238] [info]  [AlbumService] [getAllAlbums] Finished getting all albums. Time required: 1 ms
[2026-04-24 09:39:48.239] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-24 09:39:48.291] [info]  [TrackService] [getVisibleTracks] Finished getting visible tracks. Time required: 2 ms
[2026-04-24 09:39:48.292] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 0 ms
[2026-04-24 09:39:48.293] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-24 09:40:00.049] [info]  [QueuePersister] [save] Saving queue
[2026-04-24 09:40:00.080] [info]  [QueuePersister] [save] Saved queue of 0 tracks
[2026-04-24 09:40:00.128] [warn]  [DiscordApi] [shutdown] Discord client not found.
[2026-04-25 13:51:33.497] [info]  [Main] [Main] +++ Starting +++
[2026-04-25 13:51:36.048] [info]  [AppComponent] [ngOnInit] +++ Started Dopamine 3.0.4 +++
[2026-04-25 13:51:36.106] [info]  [DatabaseMigrator] [migrateAsync] The database is up to date. No migrations to perform.
[2026-04-25 13:51:36.176] [warn]  [DiscordApi] [clearPresence] Discord client is not ready. Cannot clear presence.
[2026-04-25 13:51:36.197] [info]  [AppearanceService] [applyTheme] Applied theme name=Manjaro' and theme classes='default-theme-dark'
[2026-04-25 13:51:36.222] [info]  [FileService] [getAllParameters] Parameters: /tmp/.mount_DopamiItTj5m/dopamine
[2026-04-25 13:51:36.223] [info]  [FileService] [getAllParameters] File queue: 
[2026-04-25 13:51:36.224] [info]  [FileService] [hasPlayableFilesAsGivenParameters] Found parameters: /tmp/.mount_DopamiItTj5m/dopamine
[2026-04-25 13:51:36.225] [info]  [PlaybackService] [restoreQueue] Restoring playback queue
[2026-04-25 13:51:36.226] [info]  [QueuePersister] [restore] Restoring queue
[2026-04-25 13:51:36.235] [info]  [QueuePersister] [restore] No saved queued tracks found
[2026-04-25 13:51:36.236] [info]  [Queue] [restoreTracks] Restored '0' tracks
[2026-04-25 13:51:36.236] [info]  [PlaybackService] [restoreQueue] Restored 0 tracks to playback queue
[2026-04-25 13:51:36.327] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 1 ms
[2026-04-25 13:51:36.328] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-25 13:51:36.330] [info]  [TrackSorter] [sortByTitleAscending] Finished sorting tracks by title ascending. Time required: 0 ms
[2026-04-25 13:51:36.331] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-25 13:51:36.332] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 0 ms
[2026-04-25 13:51:36.333] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-25 13:51:36.879] [info]  [ArtistService] [getArtists] Finished getting artists. Time required: 3 ms
[2026-04-25 13:51:36.884] [info]  [ArtistService] [getArtists] Finished splitting artists. Time required: 0 ms
[2026-04-25 13:51:36.885] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 0 ms
[2026-04-25 13:51:36.938] [info]  [AlbumService] [getAllAlbums] Finished getting all albums. Time required: 2 ms
[2026-04-25 13:51:36.939] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-25 13:51:36.992] [info]  [TrackService] [getVisibleTracks] Finished getting visible tracks. Time required: 2 ms
[2026-04-25 13:51:36.994] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 1 ms
[2026-04-25 13:51:36.995] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 2 ms
[2026-04-25 13:51:38.293] [info]  [IndexingService] [indexCollection] Indexing collection.
[2026-04-25 13:51:38.296] [info]  [UpdateService] [checkForUpdatesAsync] Checking for updates
[2026-04-25 13:51:38.741] [info]  [Indexer] [indexCollectionIfOutdatedAsync] Indexing collection.
[2026-04-25 13:51:38.759] [info]  [CollectionChecker] [isCollectionOutdatedAsync] Collection is up to date
[2026-04-25 13:51:38.759] [info]  [Indexer] [indexCollectionIfOutdatedAsync] Collection is not outdated.
[2026-04-25 13:51:38.767] [info]  [AlbumArtworkIndexer] [indexAlbumArtworkAsync] +++ STARTED INDEXING ALBUM ARTWORK +++
[2026-04-25 13:51:38.769] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatHasNoTrackAsync] There is no album artwork to remove. Time required: 1 ms.
[2026-04-25 13:51:38.771] [info]  [AlbumArtworkRemover] [removeAlbumArtworkForTracksThatNeedAlbumArtworkIndexingAsync] There is no album artwork to remove. Time required: 1 ms.
[2026-04-25 13:51:38.774] [info]  [AlbumArtworkAdder] [addAlbumArtworkForTracksThatNeedAlbumArtworkIndexingAsync] Found no album data that needs indexing
[2026-04-25 13:51:38.776] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatIsNotInTheDatabaseFromDiskAsync] Found 0 album artwork in the database
[2026-04-25 13:51:38.776] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatIsNotInTheDatabaseFromDiskAsync] Found 0 artworkIds in the database
[2026-04-25 13:51:38.778] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatIsNotInTheDatabaseFromDiskAsync] Found 0 artwork files on disk
[2026-04-25 13:51:38.779] [info]  [AlbumArtworkIndexer] [indexAlbumArtworkAsync] +++ FINISHED INDEXING ALBUM ARTWORK (Time required: 11 ms) +++
[2026-04-25 13:51:39.058] [info]  [UpdateService] [checkForUpdatesAsync] Current=3.0.4, Latest=3.0.4
[2026-04-25 13:51:39.059] [info]  [UpdateService] [checkForUpdatesAsync] Latest (3.0.4) <= Current (3.0.4). Nothing to do.
[2026-04-25 13:51:39.333] [info]  [ArtistService] [getArtists] Finished getting artists. Time required: 3 ms
[2026-04-25 13:51:39.335] [info]  [ArtistService] [getArtists] Finished splitting artists. Time required: 0 ms
[2026-04-25 13:51:39.388] [info]  [AlbumService] [getAllAlbums] Finished getting all albums. Time required: 2 ms
[2026-04-25 13:51:39.414] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 1 ms
[2026-04-25 13:51:39.415] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-25 13:51:39.442] [info]  [TrackService] [getVisibleTracks] Finished getting visible tracks. Time required: 2 ms
[2026-04-25 13:51:39.463] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 0 ms
[2026-04-25 13:51:39.464] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-25 13:51:50.788] [info]  [FolderService] [addNewFolderAsync] Added folder with path '/home/robifree/Documents/zenye'
[2026-04-25 13:51:58.045] [info]  [IndexingService] [indexCollectionIfOptionsHaveChanged] Folders have changed. Indexing collection.
[2026-04-25 13:51:58.047] [info]  [IndexingService] [indexCollection] Indexing collection.
[2026-04-25 13:51:58.055] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 0 ms
[2026-04-25 13:51:58.056] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 0 ms
[2026-04-25 13:51:58.058] [info]  [TrackSorter] [sortByTitleAscending] Finished sorting tracks by title ascending. Time required: 1 ms
[2026-04-25 13:51:58.058] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-25 13:51:58.059] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 0 ms
[2026-04-25 13:51:58.060] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 1 ms
[2026-04-25 13:51:58.450] [info]  [Indexer] [indexCollectionAlwaysAsync] Indexing collection.
[2026-04-25 13:51:58.453] [info]  [TrackIndexer] [indexTracksAsync] +++ STARTED INDEXING TRACKS +++
[2026-04-25 13:51:58.461] [info]  [TrackRemover] [removeTracksThatDoNoNotBelongToFoldersAsync] There are no tracks to remove. Time required: 7 ms
[2026-04-25 13:51:58.462] [info]  [TrackRemover] [removeTracksThatAreNotFoundOnDiskAsync] Found 0 tracks.
[2026-04-25 13:51:58.463] [info]  [TrackRemover] [removeTracksThatAreNotFoundOnDiskAsync] Removed 0 tracks. Time required: 1 ms
[2026-04-25 13:51:58.463] [info]  [TrackRemover] [removeFolderTracksForInexistingTracksAsync] There are no folder tracks to remove. Time required: 0 ms
[2026-04-25 13:51:58.464] [info]  [TrackUpdater] [updateTracksThatAreOutOfDateAsync] Updated tracks: 0. Time required: 0 ms
[2026-04-25 13:51:58.547] [info]  [TrackAdder] [addTracksThatAreNotInTheDatabaseAsync] Processed 1 tracks
[2026-04-25 13:52:00.040] [info]  [ArtistService] [getArtists] Finished getting artists. Time required: 1432 ms
[2026-04-25 13:52:00.042] [info]  [ArtistService] [getArtists] Finished splitting artists. Time required: 0 ms
[2026-04-25 13:52:00.048] [info]  [ArtistSorter] [sortArtists] Finished sorting artists ascending. Time required: 4 ms
[2026-04-25 13:52:00.049] [info]  [ArtistBrowserComponent] [orderArtists] Finished ordering artists. Time required: 5 ms
[2026-04-25 13:52:00.099] [info]  [AlbumService] [getAllAlbums] Finished getting all albums. Time required: 5 ms
[2026-04-25 13:52:00.100] [info]  [AlbumSorter] [sortByAlbumTitleAscending] Finished sorting albums by title ascending. Time required: 0 ms
[2026-04-25 13:52:00.101] [info]  [AlbumBrowserComponent] [orderAlbums] Finished ordering albums. Time required: 1 ms
[2026-04-25 13:52:00.162] [info]  [TrackService] [getVisibleTracks] Finished getting visible tracks. Time required: 12 ms
[2026-04-25 13:52:00.169] [info]  [TrackSorter] [sortByAlbum] Finished sorting tracks by album. Time required: 4 ms
[2026-04-25 13:52:00.171] [info]  [TrackBrowserComponent] [orderTracks] Finished ordering tracks. Time required: 6 ms
[2026-04-25 13:52:02.815] [info]  [TrackAdder] [addTracksThatAreNotInTheDatabaseAsync] Processed 80 tracks
[2026-04-25 13:52:07.091] [info]  [TrackAdder] [addTracksThatAreNotInTheDatabaseAsync] Processed 162 tracks
[2026-04-25 13:52:13.125] [info]  [TrackAdder] [addTracksThatAreNotInTheDatabaseAsync] Processed 243 tracks
[2026-04-25 13:52:17.434] [info]  [TrackAdder] [addTracksThatAreNotInTheDatabaseAsync] Processed 325 tracks
[2026-04-25 13:52:21.581] [info]  [TrackAdder] [addTracksThatAreNotInTheDatabaseAsync] Processed 406 tracks
[2026-04-25 13:52:21.693] [info]  [TrackAdder] [addTracksThatAreNotInTheDatabaseAsync] Added tracks: 408. Time required: 23229 ms
[2026-04-25 13:52:21.694] [info]  [TrackIndexer] [indexTracksAsync] +++ FINISHED INDEXING TRACKS (Time required: 23240 ms) +++
[2026-04-25 13:52:21.704] [info]  [AlbumArtworkIndexer] [indexAlbumArtworkAsync] +++ STARTED INDEXING ALBUM ARTWORK +++
[2026-04-25 13:52:21.707] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatHasNoTrackAsync] There is no album artwork to remove. Time required: 2 ms.
[2026-04-25 13:52:21.708] [info]  [AlbumArtworkRemover] [removeAlbumArtworkForTracksThatNeedAlbumArtworkIndexingAsync] There is no album artwork to remove. Time required: 1 ms.
[2026-04-25 13:52:21.711] [info]  [AlbumArtworkAdder] [addAlbumArtworkForTracksThatNeedAlbumArtworkIndexingAsync] Found 73 album data that needs indexing
[2026-04-25 13:52:23.769] [info]  [OnlineAlbumArtworkGetter] [getOnlineArtworkAsync] Downloaded online artwork for artist='Belga' and title='Bokorpuszta'
[2026-04-25 13:52:27.917] [info]  [OnlineAlbumArtworkGetter] [getOnlineArtworkAsync] Downloaded online artwork for artist='Kollektiv Turmstrasse' and title='Luechtoorn EP'
[2026-04-25 13:52:29.854] [info]  [TrackService] [getVisibleTracks] Finished getting visible tracks. Time required: 4 ms
[2026-04-25 13:52:30.753] [info]  [OnlineAlbumArtworkGetter] [getOnlineArtworkAsync] Downloaded online artwork for artist='Bëlga' and title='Stég FM 84.'
[2026-04-25 13:52:32.681] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatIsNotInTheDatabaseFromDiskAsync] Found 68 album artwork in the database
[2026-04-25 13:52:32.682] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatIsNotInTheDatabaseFromDiskAsync] Found 68 artworkIds in the database
[2026-04-25 13:52:32.687] [info]  [AlbumArtworkRemover] [removeAlbumArtworkThatIsNotInTheDatabaseFromDiskAsync] Found 68 artwork files on disk
[2026-04-25 13:52:32.690] [info]  [AlbumArtworkIndexer] [indexAlbumArtworkAsync] +++ FINISHED INDEXING ALBUM ARTWORK (Time required: 10985 ms) +++
[2026-04-25 13:52:43.509] [info]  [QueuePersister] [save] Saving queue
[2026-04-25 13:52:43.543] [info]  [QueuePersister] [save] Saved queue of 0 tracks
[2026-04-25 13:52:43.641] [warn]  [DiscordApi] [shutdown] Discord client not found.
[2026-04-26 16:23:04.301] [info]  [Main] [Main] +++ Starting +++
[2026-04-26 16:23:11.565] [info]  [AppComponent] [ngOnInit] +++ Started Dopamine 3.0.4 +++
[2026-04-26 16:23:11.613] [info]  [Main] [Main] +++ Starting +++
[2026-04-26 16:23:11.655] [info]  [App] [second-instance] Attempt to run second instance. Showing existing window.
[2026-04-26 16:23:11.660] [info]  [App] [second-instance] File queue: /tmp/.mount_DopamivCVNO9/dopamine,--allow-file-access-from-files,--disable-color-correct-rendering,--autoplay-policy=no-user-gesture-required,--disable-http-cache
[2026-04-26 16:23:11.687] [info]  [DatabaseMigrator] [migrateAsync] The database is up to date. No migrations to perform.
[2026-04-26 16:23:11.708] [info]  [Main] [Main] There is already another instance running. Closing.
[2026-04-26 16:23:11.766] [info]  [App] [processFileQueue] Processing files: /tmp/.mount_DopamivCVNO9/dopamine,--allow-file-access-from-files,--disable-color-correct-rendering,--autoplay-policy=no-user-gesture-required,--disable-http-cache
[2026-04-26 16:23:11.895] [warn]  [DiscordApi] [clearPresence] Discord client is not ready. Cannot clear presence.
[2026-04-26 16:23:11.963] [info]  [AppearanceService] [applyTheme] Applied theme name=Manjaro' and theme classes='default-theme-dark'
[2026-04-26 16:23:12.015] [info]  [FileService] [getAllParameters] Parameters: /tmp/.mount_Dopami3USzWG/dopamine
[2026-04-26 16:23:12.019] [info]  [FileService] [getAllParameters] File queue: /tmp/.mount_DopamivCVNO9/dopamine, --allow-file-access-from-files, --disable-color-correct-rendering, --autoplay-policy=no-user-gesture-required, --disable-http-cache
[2026-04-26 16:23:12.021] [info]  [FileService] [hasPlayableFilesAsGivenParameters] Found parameters: /tmp/.mount_Dopami3USzWG/dopamine, /tmp/.mount_DopamivCVNO9/dopamine, --allow-file-access-from-files, --disable-color-correct-rendering, --autoplay-policy=no-user-gesture-required, --disable-http-cache
[2026-04-26 16:23:12.024] [info]  [PlaybackService] [restoreQueue] Restoring playback queue
